date,habit_name,completed,day_type
2025-05-29,Meditation,0,Weekday
2025-05-30,Deep Work,1,Weekday
2025-05-30,Morning Run,1,Weekday
2025-05-30,Meditation,0,Weekday
2025-05-31,Deep Work,1,Weekend
2025-05-31,Morning Run,0,Weekend
2025-05-31,Meditation,1,Weekend
2025-06-01,Deep Work,1,Weekend
2025-06-01,Morning Run,1,Weekend
2025-06-01,Meditation,0,Weekend
2025-06-02,Deep Work,0,Weekday
2025-06-02,Morning Run,0,Weekday
2025-06-02,Meditation,1,Weekday
2025-06-03,Deep Work,1,Weekday
2025-06-03,Morning Run,1,Weekday
2025-06-03,Meditation,0,Weekday
2025-06-04,Deep Work,0,Weekday
2025-06-04,Morning Run,1,Weekday
2025-06-04,Meditation,1,Weekday
2025-06-05,Deep Work,1,Weekday
2025-06-05,Morning Run,1,Weekday
2025-06-05,Meditation,1,Weekday
2025-06-06,Deep Work,0,Weekday
2025-06-06,Morning Run,0,Weekday
2025-06-06,Meditation,1,Weekday
2025-06-07,Deep Work,1,Weekend
2025-06-07,Morning Run,0,Weekend
2025-06-07,Meditation,0,Weekend
2025-06-08,Deep Work,0,Weekend
2025-06-08,Morning Run,1,Weekend
2025-06-08,Meditation,0,Weekend
2025-06-09,Deep Work,0,Weekday
2025-06-09,Morning Run,1,Weekday
2025-06-09,Meditation,1,Weekday
2025-06-10,Deep Work,1,Weekday
2025-06-10,Morning Run,1,Weekday
2025-06-10,Meditation,1,Weekday
2025-06-11,Deep Work,1,Weekday
2025-06-11,Morning Run,1,Weekday
2025-06-11,Meditation,0,Weekday
2025-06-12,Deep Work,1,Weekday
2025-06-12,Morning Run,1,Weekday
2025-06-12,Meditation,1,Weekday
2025-06-13,Deep Work,1,Weekday
2025-06-13,Morning Run,0,Weekday
2025-06-13,Meditation,0,Weekday
2025-06-14,Deep Work,0,Weekend
2025-06-14,Morning Run,0,Weekend
2025-06-14,Meditation,0,Weekend
2025-06-15,Deep Work,1,Weekend
2025-06-15,Morning Run,0,Weekend
2025-06-15,Meditation,0,Weekend
2025-06-16,Deep Work,1,Weekday
2025-06-16,Morning Run,0,Weekday
2025-06-16,Meditation,1,Weekday
2025-06-17,Deep Work,1,Weekday
2025-06-17,Morning Run,0,Weekday
2025-06-17,Meditation,1,Weekday
2025-06-18,Deep Work,1,Weekday
2025-06-18,Morning Run,1,Weekday
2025-06-18,Meditation,0,Weekday
2025-06-19,Deep Work,1,Weekday
2025-06-19,Morning Run,0,Weekday
2025-06-19,Meditation,0,Weekday
2025-06-20,Deep Work,1,Weekday
2025-06-20,Morning Run,1,Weekday
2025-06-20,Meditation,1,Weekday
2025-06-21,Deep Work,0,Weekend
2025-06-21,Morning Run,0,Weekend
2025-06-21,Meditation,0,Weekend
2025-06-22,Deep Work,1,Weekend
2025-06-22,Morning Run,1,Weekend
2025-06-22,Meditation,0,Weekend
2025-06-23,Deep Work,1,Weekday
2025-06-23,Morning Run,1,Weekday
2025-06-23,Meditation,0,Weekday
2025-06-24,Deep Work,1,Weekday
2025-06-24,Morning Run,0,Weekday
2025-06-24,Meditation,0,Weekday
2025-06-25,Deep Work,0,Weekday
2025-06-25,Morning Run,1,Weekday
2025-06-25,Meditation,0,Weekday
2025-06-26,Deep Work,1,Weekday
2025-06-26,Morning Run,1,Weekday
2025-06-26,Meditation,1,Weekday
2025-06-27,Deep Work,1,Weekday
2025-06-27,Morning Run,1,Weekday
2025-06-27,Meditation,0,Weekday
2025-06-28,Deep Work,0,Weekend
2025-06-28,Morning Run,0,Weekend
2025-06-28,Meditation,0,Weekend
2025-06-29,Deep Work,0,Weekend
2025-06-29,Morning Run,1,Weekend
2025-06-29,Meditation,0,Weekend
2025-06-30,Deep Work,0,Weekday
2025-06-30,Morning Run,1,Weekday
2025-06-30,Meditation,0,Weekday
2025-07-01,Deep Work,1,Weekday
2025-07-01,Morning Run,1,Weekday
2025-07-01,Meditation,1,Weekday
2025-07-02,Deep Work,1,Weekday
2025-07-02,Morning Run,1,Weekday
2025-07-02,Meditation,0,Weekday
2025-07-03,Deep Work,1,Weekday
2025-07-03,Morning Run,1,Weekday
2025-07-03,Meditation,0,Weekday
2025-07-04,Deep Work,1,Weekday
2025-07-04,Morning Run,0,Weekday
2025-07-04,Meditation,1,Weekday
2025-07-05,Deep Work,0,Weekend
2025-07-05,Morning Run,0,Weekend
2025-07-05,Meditation,0,Weekend
2025-07-06,Deep Work,1,Weekend
2025-07-06,Morning Run,1,Weekend
2025-07-06,Meditation,0,Weekend
2025-07-07,Deep Work,1,Weekday
2025-07-07,Morning Run,1,Weekday
2025-07-07,Meditation,1,Weekday
2025-07-08,Deep Work,1,Weekday
2025-07-08,Morning Run,0,Weekday
2025-07-08,Meditation,0,Weekday
2025-07-09,Deep Work,0,Weekday
2025-07-09,Morning Run,0,Weekday
2025-07-09,Meditation,1,Weekday
2025-07-10,Deep Work,1,Weekday
2025-07-10,Morning Run,1,Weekday
2025-07-10,Meditation,0,Weekday
2025-07-11,Deep Work,1,Weekday
2025-07-11,Morning Run,1,Weekday
2025-07-11,Meditation,1,Weekday
2025-07-12,Deep Work,1,Weekend
2025-07-12,Morning Run,1,Weekend
2025-07-12,Meditation,0,Weekend
2025-07-13,Deep Work,1,Weekend
2025-07-13,Morning Run,0,Weekend
2025-07-13,Meditation,0,Weekend
2025-07-14,Deep Work,1,Weekday
2025-07-14,Morning Run,0,Weekday
2025-07-14,Meditation,1,Weekday
2025-07-15,Deep Work,1,Weekday
2025-07-15,Morning Run,1,Weekday
2025-07-15,Meditation,1,Weekday
2025-07-16,Deep Work,1,Weekday
2025-07-16,Morning Run,1,Weekday
2025-07-16,Meditation,1,Weekday
2025-07-17,Deep Work,1,Weekday
2025-07-17,Morning Run,1,Weekday
2025-07-17,Meditation,1,Weekday
2025-07-18,Deep Work,1,Weekday
2025-07-18,Morning Run,0,Weekday
2025-07-18,Meditation,0,Weekday
2025-07-19,Deep Work,0,Weekend
2025-07-19,Morning Run,0,Weekend
2025-07-19,Meditation,0,Weekend
2025-07-20,Deep Work,0,Weekend
2025-07-20,Morning Run,0,Weekend
2025-07-20,Meditation,0,Weekend
2025-07-21,Deep Work,1,Weekday
2025-07-21,Morning Run,1,Weekday
2025-07-21,Meditation,1,Weekday
2025-07-22,Deep Work,1,Weekday
2025-07-22,Morning Run,1,Weekday
2025-07-22,Meditation,0,Weekday
2025-07-23,Deep Work,1,Weekday
2025-07-23,Morning Run,1,Weekday
2025-07-23,Meditation,1,Weekday
2025-07-24,Deep Work,0,Weekday
2025-07-24,Morning Run,0,Weekday
2025-07-24,Meditation,0,Weekday
2025-07-25,Deep Work,1,Weekday
2025-07-25,Morning Run,1,Weekday
2025-07-25,Meditation,0,Weekday
2025-07-26,Deep Work,0,Weekend
2025-07-26,Morning Run,0,Weekend
2025-07-26,Meditation,0,Weekend
2025-07-27,Deep Work,1,Weekend
2025-07-27,Morning Run,1,Weekend
2025-07-27,Meditation,0,Weekend
2025-07-28,Deep Work,1,Weekday
2025-07-28,Morning Run,1,Weekday
2025-07-28,Meditation,1,Weekday
2025-07-29,Deep Work,1,Weekday
2025-07-29,Morning Run,0,Weekday
2025-07-29,Meditation,0,Weekday
2025-07-30,Deep Work,0,Weekday
2025-07-30,Morning Run,1,Weekday
2025-07-30,Meditation,1,Weekday
2025-07-31,Deep Work,0,Weekday
2025-07-31,Morning Run,0,Weekday
2025-07-31,Meditation,0,Weekday
2025-08-01,Deep Work,1,Weekday
2025-08-01,Morning Run,0,Weekday
2025-08-01,Meditation,0,Weekday
2025-08-02,Deep Work,0,Weekend
2025-08-02,Morning Run,0,Weekend
2025-08-02,Meditation,0,Weekend
2025-08-03,Deep Work,1,Weekend
2025-08-03,Morning Run,0,Weekend
2025-08-03,Meditation,1,Weekend
2025-08-04,Deep Work,1,Weekday
2025-08-04,Morning Run,0,Weekday
2025-08-04,Meditation,1,Weekday
2025-08-05,Deep Work,1,Weekday
2025-08-05,Morning Run,0,Weekday
2025-08-05,Meditation,1,Weekday
2025-08-06,Deep Work,1,Weekday
2025-08-06,Morning Run,0,Weekday
2025-08-06,Meditation,0,Weekday
2025-08-07,Deep Work,1,Weekday
2025-08-07,Morning Run,1,Weekday
2025-08-07,Meditation,1,Weekday
2025-08-08,Deep Work,0,Weekday
2025-08-08,Morning Run,1,Weekday
2025-08-08,Meditation,0,Weekday
2025-08-09,Deep Work,1,Weekend
2025-08-09,Morning Run,1,Weekend
2025-08-09,Meditation,0,Weekend
2025-08-10,Deep Work,1,Weekend
2025-08-10,Morning Run,1,Weekend
2025-08-10,Meditation,1,Weekend
2025-08-11,Deep Work,0,Weekday
2025-08-11,Morning Run,1,Weekday
2025-08-11,Meditation,1,Weekday
2025-08-12,Deep Work,0,Weekday
2025-08-12,Morning Run,0,Weekday
2025-08-12,Meditation,1,Weekday
2025-08-13,Deep Work,1,Weekday
2025-08-13,Morning Run,0,Weekday
2025-08-13,Meditation,1,Weekday
2025-08-14,Deep Work,1,Weekday
2025-08-14,Morning Run,1,Weekday
2025-08-14,Meditation,1,Weekday
2025-08-15,Deep Work,1,Weekday
2025-08-15,Morning Run,1,Weekday
2025-08-15,Meditation,1,Weekday
2025-08-16,Deep Work,1,Weekend
2025-08-16,Morning Run,1,Weekend
2025-08-16,Meditation,1,Weekend
2025-08-17,Deep Work,1,Weekend
2025-08-17,Morning Run,0,Weekend
2025-08-17,Meditation,0,Weekend
2025-08-18,Deep Work,1,Weekday
2025-08-18,Morning Run,0,Weekday
2025-08-18,Meditation,1,Weekday
2025-08-19,Deep Work,0,Weekday
2025-08-19,Morning Run,0,Weekday
2025-08-19,Meditation,0,Weekday
2025-08-20,Deep Work,1,Weekday
2025-08-20,Morning Run,0,Weekday
2025-08-20,Meditation,0,Weekday
2025-08-21,Deep Work,1,Weekday
2025-08-21,Morning Run,1,Weekday
2025-08-21,Meditation,0,Weekday
2025-08-22,Deep Work,0,Weekday
2025-08-22,Morning Run,0,Weekday
2025-08-22,Meditation,1,Weekday
2025-08-23,Deep Work,0,Weekend
2025-08-23,Morning Run,0,Weekend
2025-08-23,Meditation,0,Weekend
2025-08-24,Deep Work,0,Weekend
2025-08-24,Morning Run,0,Weekend
2025-08-24,Meditation,0,Weekend
2025-08-25,Deep Work,1,Weekday
2025-08-25,Morning Run,0,Weekday
2025-08-25,Meditation,1,Weekday
2025-08-26,Deep Work,1,Weekday
2025-08-26,Morning Run,1,Weekday
2025-08-26,Meditation,0,Weekday
2025-08-27,Deep Work,0,Weekday
2025-08-27,Morning Run,1,Weekday
2025-08-27,Meditation,1,Weekday
2025-08-28,Deep Work,1,Weekday
2025-08-28,Morning Run,0,Weekday
2025-08-28,Meditation,1,Weekday
2025-08-29,Deep Work,1,Weekday
2025-08-29,Morning Run,1,Weekday
2025-08-29,Meditation,0,Weekday
2025-08-30,Deep Work,0,Weekend
2025-08-30,Morning Run,0,Weekend
2025-08-30,Meditation,1,Weekend
2025-08-31,Deep Work,1,Weekend
2025-08-31,Morning Run,0,Weekend
2025-08-31,Meditation,0,Weekend
2025-09-01,Deep Work,1,Weekday
2025-09-01,Morning Run,0,Weekday
2025-09-01,Meditation,0,Weekday
2025-09-02,Deep Work,0,Weekday
2025-09-02,Morning Run,1,Weekday
2025-09-02,Meditation,1,Weekday
2025-09-03,Deep Work,0,Weekday
2025-09-03,Morning Run,1,Weekday
2025-09-03,Meditation,1,Weekday
2025-09-04,Deep Work,1,Weekday
2025-09-04,Morning Run,1,Weekday
2025-09-04,Meditation,0,Weekday
2025-09-05,Deep Work,1,Weekday
2025-09-05,Morning Run,0,Weekday
2025-09-05,Meditation,1,Weekday
2025-09-06,Deep Work,1,Weekend
2025-09-06,Morning Run,0,Weekend
2025-09-06,Meditation,1,Weekend
2025-09-07,Deep Work,0,Weekend
2025-09-07,Morning Run,1,Weekend
2025-09-07,Meditation,1,Weekend
2025-09-08,Deep Work,1,Weekday
2025-09-08,Morning Run,0,Weekday
2025-09-08,Meditation,1,Weekday
2025-09-09,Deep Work,1,Weekday
2025-09-09,Morning Run,0,Weekday
2025-09-09,Meditation,0,Weekday
2025-09-10,Deep Work,1,Weekday
2025-09-10,Morning Run,0,Weekday
2025-09-10,Meditation,0,Weekday
2025-09-11,Deep Work,0,Weekday
2025-09-11,Morning Run,1,Weekday
2025-09-11,Meditation,0,Weekday
2025-09-12,Deep Work,1,Weekday
2025-09-12,Morning Run,1,Weekday
2025-09-12,Meditation,0,Weekday
2025-09-13,Deep Work,0,Weekend
2025-09-13,Morning Run,0,Weekend
2025-09-13,Meditation,1,Weekend
2025-09-14,Deep Work,1,Weekend
2025-09-14,Morning Run,0,Weekend
2025-09-14,Meditation,0,Weekend
2025-09-15,Deep Work,1,Weekday
2025-09-15,Morning Run,1,Weekday
2025-09-15,Meditation,1,Weekday
2025-09-16,Deep Work,1,Weekday
2025-09-16,Morning Run,1,Weekday
2025-09-16,Meditation,0,Weekday
2025-09-17,Deep Work,1,Weekday
2025-09-17,Morning Run,0,Weekday
2025-09-17,Meditation,1,Weekday
2025-09-18,Deep Work,1,Weekday
2025-09-18,Morning Run,0,Weekday
2025-09-18,Meditation,1,Weekday
2025-09-19,Deep Work,1,Weekday
2025-09-19,Morning Run,0,Weekday
2025-09-19,Meditation,1,Weekday
2025-09-20,Deep Work,0,Weekend
2025-09-20,Morning Run,1,Weekend
2025-09-20,Meditation,0,Weekend
2025-09-21,Deep Work,0,Weekend
2025-09-21,Morning Run,0,Weekend
2025-09-21,Meditation,0,Weekend
2025-09-22,Deep Work,1,Weekday
2025-09-22,Morning Run,1,Weekday
2025-09-22,Meditation,0,Weekday
2025-09-23,Deep Work,0,Weekday
2025-09-23,Morning Run,0,Weekday
2025-09-23,Meditation,0,Weekday
2025-09-24,Deep Work,1,Weekday
2025-09-24,Morning Run,1,Weekday
2025-09-24,Meditation,0,Weekday
2025-09-25,Deep Work,1,Weekday
2025-09-25,Morning Run,1,Weekday
2025-09-25,Meditation,1,Weekday
2025-09-26,Deep Work,1,Weekday
2025-09-26,Morning Run,1,Weekday
2025-09-26,Meditation,0,Weekday
2025-09-27,Deep Work,1,Weekend
2025-09-27,Morning Run,0,Weekend
2025-09-27,Meditation,0,Weekend
2025-09-28,Deep Work,0,Weekend
2025-09-28,Morning Run,0,Weekend
2025-09-28,Meditation,0,Weekend
2025-09-29,Deep Work,0,Weekday
2025-09-29,Morning Run,1,Weekday
2025-09-29,Meditation,0,Weekday
2025-09-30,Deep Work,1,Weekday
2025-09-30,Morning Run,1,Weekday
2025-09-30,Meditation,0,Weekday
2025-10-01,Deep Work,1,Weekday
2025-10-01,Morning Run,1,Weekday
2025-10-01,Meditation,1,Weekday
2025-10-02,Deep Work,1,Weekday
2025-10-02,Morning Run,1,Weekday
2025-10-02,Meditation,0,Weekday
2025-10-03,Deep Work,0,Weekday
2025-10-03,Morning Run,1,Weekday
2025-10-03,Meditation,0,Weekday
2025-10-04,Deep Work,0,Weekend
2025-10-04,Morning Run,1,Weekend
2025-10-04,Meditation,0,Weekend
2025-10-05,Deep Work,0,Weekend
2025-10-05,Morning Run,1,Weekend
2025-10-05,Meditation,0,Weekend
2025-10-06,Deep Work,1,Weekday
2025-10-06,Morning Run,0,Weekday
2025-10-06,Meditation,0,Weekday
2025-10-07,Deep Work,1,Weekday
2025-10-07,Morning Run,1,Weekday
2025-10-07,Meditation,1,Weekday
2025-10-08,Deep Work,1,Weekday
2025-10-08,Morning Run,0,Weekday
2025-10-08,Meditation,0,Weekday
2025-10-09,Deep Work,1,Weekday
2025-10-09,Morning Run,1,Weekday
2025-10-09,Meditation,1,Weekday
2025-10-10,Deep Work,0,Weekday
2025-10-10,Morning Run,1,Weekday
2025-10-10,Meditation,1,Weekday
2025-10-11,Deep Work,0,Weekend
2025-10-11,Morning Run,1,Weekend
2025-10-11,Meditation,0,Weekend
2025-10-12,Deep Work,1,Weekend
2025-10-12,Morning Run,0,Weekend
2025-10-12,Meditation,1,Weekend
2025-10-13,Deep Work,1,Weekday
2025-10-13,Morning Run,1,Weekday
2025-10-13,Meditation,0,Weekday
2025-10-14,Deep Work,0,Weekday
2025-10-14,Morning Run,1,Weekday
2025-10-14,Meditation,0,Weekday
2025-10-15,Deep Work,0,Weekday
2025-10-15,Morning Run,1,Weekday
2025-10-15,Meditation,1,Weekday
2025-10-16,Deep Work,1,Weekday
2025-10-16,Morning Run,1,Weekday
2025-10-16,Meditation,0,Weekday
2025-10-17,Deep Work,0,Weekday
2025-10-17,Morning Run,0,Weekday
2025-10-17,Meditation,0,Weekday
2025-10-18,Deep Work,1,Weekend
2025-10-18,Morning Run,0,Weekend
2025-10-18,Meditation,0,Weekend
2025-10-19,Deep Work,1,Weekend
2025-10-19,Morning Run,1,Weekend
2025-10-19,Meditation,0,Weekend
2025-10-20,Deep Work,1,Weekday
2025-10-20,Morning Run,0,Weekday
2025-10-20,Meditation,0,Weekday
2025-10-21,Deep Work,1,Weekday
2025-10-21,Morning Run,1,Weekday
2025-10-21,Meditation,1,Weekday
2025-10-22,Deep Work,0,Weekday
2025-10-22,Morning Run,1,Weekday
2025-10-22,Meditation,1,Weekday
2025-10-23,Deep Work,1,Weekday
2025-10-23,Morning Run,1,Weekday
2025-10-23,Meditation,1,Weekday
2025-10-24,Deep Work,0,Weekday
2025-10-24,Morning Run,0,Weekday
2025-10-24,Meditation,0,Weekday
2025-10-25,Deep Work,1,Weekend
2025-10-25,Morning Run,0,Weekend
2025-10-25,Meditation,0,Weekend
2025-10-26,Deep Work,1,Weekend
2025-10-26,Morning Run,0,Weekend
2025-10-26,Meditation,0,Weekend
2025-10-27,Deep Work,1,Weekday
2025-10-27,Morning Run,0,Weekday
2025-10-27,Meditation,0,Weekday
2025-10-28,Deep Work,1,Weekday
2025-10-28,Morning Run,0,Weekday
2025-10-28,Meditation,0,Weekday
2025-10-29,Deep Work,1,Weekday
2025-10-29,Morning Run,1,Weekday
2025-10-29,Meditation,1,Weekday
2025-10-30,Deep Work,1,Weekday
2025-10-30,Morning Run,1,Weekday
2025-10-30,Meditation,1,Weekday
2025-10-31,Deep Work,0,Weekday
2025-10-31,Morning Run,0,Weekday
2025-10-31,Meditation,0,Weekday
2025-11-01,Deep Work,0,Weekend
2025-11-01,Morning Run,0,Weekend
2025-11-01,Meditation,1,Weekend
2025-11-02,Deep Work,1,Weekend
2025-11-02,Morning Run,0,Weekend
2025-11-02,Meditation,0,Weekend
2025-11-03,Deep Work,1,Weekday
2025-11-03,Morning Run,1,Weekday
2025-11-03,Meditation,1,Weekday
2025-11-04,Deep Work,1,Weekday
2025-11-04,Morning Run,0,Weekday
2025-11-04,Meditation,1,Weekday
2025-11-05,Deep Work,1,Weekday
2025-11-05,Morning Run,1,Weekday
2025-11-05,Meditation,1,Weekday
2025-11-06,Deep Work,0,Weekday
2025-11-06,Morning Run,1,Weekday
2025-11-06,Meditation,1,Weekday
2025-11-07,Deep Work,1,Weekday
2025-11-07,Morning Run,0,Weekday
2025-11-07,Meditation,0,Weekday
2025-11-08,Deep Work,0,Weekend
2025-11-08,Morning Run,0,Weekend
2025-11-08,Meditation,0,Weekend
2025-11-09,Deep Work,0,Weekend
2025-11-09,Morning Run,1,Weekend
2025-11-09,Meditation,1,Weekend
2025-11-10,Deep Work,1,Weekday
2025-11-10,Morning Run,1,Weekday
2025-11-10,Meditation,1,Weekday
2025-11-11,Deep Work,0,Weekday
2025-11-11,Morning Run,0,Weekday
2025-11-11,Meditation,0,Weekday
2025-11-12,Deep Work,0,Weekday
2025-11-12,Morning Run,1,Weekday
2025-11-12,Meditation,1,Weekday
2025-11-13,Deep Work,1,Weekday
2025-11-13,Morning Run,1,Weekday
2025-11-13,Meditation,1,Weekday
2025-11-14,Deep Work,0,Weekday
2025-11-14,Morning Run,1,Weekday
2025-11-14,Meditation,1,Weekday
2025-11-15,Deep Work,1,Weekend
2025-11-15,Morning Run,1,Weekend
2025-11-15,Meditation,0,Weekend
2025-11-16,Deep Work,0,Weekend
2025-11-16,Morning Run,0,Weekend
2025-11-16,Meditation,0,Weekend
2025-11-17,Deep Work,1,Weekday
2025-11-17,Morning Run,1,Weekday
2025-11-17,Meditation,1,Weekday
2025-11-18,Deep Work,1,Weekday
2025-11-18,Morning Run,1,Weekday
2025-11-18,Meditation,0,Weekday
2025-11-19,Deep Work,1,Weekday
2025-11-19,Morning Run,1,Weekday
2025-11-19,Meditation,0,Weekday
2025-11-20,Deep Work,1,Weekday
2025-11-20,Morning Run,0,Weekday
2025-11-20,Meditation,0,Weekday
2025-11-21,Deep Work,1,Weekday
2025-11-21,Morning Run,0,Weekday
2025-11-21,Meditation,0,Weekday
2025-11-22,Deep Work,1,Weekend
2025-11-22,Morning Run,0,Weekend
2025-11-22,Meditation,0,Weekend
2025-11-23,Deep Work,0,Weekend
2025-11-23,Morning Run,1,Weekend
2025-11-23,Meditation,0,Weekend
2025-11-24,Deep Work,1,Weekday
2025-11-24,Morning Run,1,Weekday
2025-11-24,Meditation,1,Weekday
2025-11-25,Deep Work,1,Weekday
2025-11-25,Morning Run,1,Weekday
2025-11-25,Meditation,0,Weekday
2025-11-26,Deep Work,0,Weekday
2025-11-26,Morning Run,1,Weekday
2025-11-26,Meditation,0,Weekday
2025-11-27,Deep Work,1,Weekday
2025-11-27,Morning Run,1,Weekday
2025-11-27,Meditation,0,Weekday
2025-11-28,Deep Work,1,Weekday
2025-11-28,Morning Run,0,Weekday
2025-11-28,Meditation,0,Weekday
2025-11-29,Deep Work,0,Weekend
2025-11-29,Morning Run,1,Weekend
2025-11-29,Meditation,0,Weekend
2025-11-30,Deep Work,0,Weekend
2025-11-30,Morning Run,1,Weekend
2025-11-30,Meditation,1,Weekend
2025-12-01,Deep Work,0,Weekday
2025-12-01,Morning Run,0,Weekday
2025-12-01,Meditation,1,Weekday
2025-12-02,Deep Work,1,Weekday
2025-12-02,Morning Run,1,Weekday
2025-12-02,Meditation,0,Weekday
2025-12-03,Deep Work,1,Weekday
2025-12-03,Morning Run,1,Weekday
2025-12-03,Meditation,1,Weekday
2025-12-04,Deep Work,1,Weekday
2025-12-04,Morning Run,1,Weekday
2025-12-04,Meditation,0,Weekday
2025-12-05,Deep Work,1,Weekday
2025-12-05,Morning Run,1,Weekday
2025-12-05,Meditation,0,Weekday
2025-12-06,Deep Work,1,Weekend
2025-12-06,Morning Run,0,Weekend
2025-12-06,Meditation,0,Weekend
2025-12-07,Deep Work,0,Weekend
2025-12-07,Morning Run,1,Weekend
2025-12-07,Meditation,0,Weekend
2025-12-08,Deep Work,1,Weekday
2025-12-08,Morning Run,1,Weekday
2025-12-08,Meditation,0,Weekday
2025-12-09,Deep Work,1,Weekday
2025-12-09,Morning Run,0,Weekday
2025-12-09,Meditation,1,Weekday
2025-12-10,Deep Work,1,Weekday
2025-12-10,Morning Run,0,Weekday
2025-12-10,Meditation,1,Weekday
2025-12-11,Deep Work,1,Weekday
2025-12-11,Morning Run,1,Weekday
2025-12-11,Meditation,0,Weekday
2025-12-12,Deep Work,1,Weekday
2025-12-12,Morning Run,1,Weekday
2025-12-12,Meditation,1,Weekday
2025-12-13,Deep Work,1,Weekend
2025-12-13,Morning Run,0,Weekend
2025-12-13,Meditation,1,Weekend
2025-12-14,Deep Work,1,Weekend
2025-12-14,Morning Run,0,Weekend
2025-12-14,Meditation,0,Weekend
2025-12-15,Deep Work,0,Weekday
2025-12-15,Morning Run,1,Weekday
2025-12-15,Meditation,0,Weekday
2025-12-16,Deep Work,1,Weekday
2025-12-16,Morning Run,0,Weekday
2025-12-16,Meditation,1,Weekday
2025-12-17,Deep Work,0,Weekday
2025-12-17,Morning Run,0,Weekday
2025-12-17,Meditation,1,Weekday
2025-12-18,Deep Work,1,Weekday
2025-12-18,Morning Run,0,Weekday
2025-12-18,Meditation,1,Weekday
2025-12-19,Deep Work,0,Weekday
2025-12-19,Morning Run,1,Weekday
2025-12-19,Meditation,1,Weekday
2025-12-20,Deep Work,1,Weekend
2025-12-20,Morning Run,0,Weekend
2025-12-20,Meditation,0,Weekend
2025-12-21,Deep Work,0,Weekend
2025-12-21,Morning Run,0,Weekend
2025-12-21,Meditation,0,Weekend
2025-12-22,Deep Work,1,Weekday
2025-12-22,Morning Run,0,Weekday
2025-12-22,Meditation,0,Weekday
2025-12-23,Deep Work,1,Weekday
2025-12-23,Morning Run,1,Weekday
2025-12-23,Meditation,0,Weekday
2025-12-24,Deep Work,1,Weekday
2025-12-24,Morning Run,0,Weekday
2025-12-24,Meditation,1,Weekday
2025-12-25,Deep Work,1,Weekday
2025-12-25,Morning Run,1,Weekday
2025-12-25,Meditation,0,Weekday
2025-12-26,Deep Work,1,Weekday
2025-12-26,Morning Run,1,Weekday
2025-12-26,Meditation,0,Weekday
2025-12-27,Deep Work,1,Weekend
2025-12-27,Morning Run,0,Weekend
2025-12-27,Meditation,0,Weekend
2025-12-28,Deep Work,0,Weekend
2025-12-28,Morning Run,0,Weekend
2025-12-28,Meditation,1,Weekend
2025-12-29,Deep Work,0,Weekday
2025-12-29,Morning Run,1,Weekday
2025-12-29,Meditation,0,Weekday
2025-12-30,Deep Work,1,Weekday
2025-12-30,Morning Run,1,Weekday
2025-12-30,Meditation,0,Weekday
2025-12-31,Deep Work,1,Weekday
2025-12-31,Morning Run,0,Weekday
2025-12-31,Meditation,1,Weekday
2026-01-01,Deep Work,1,Weekday
2026-01-01,Morning Run,0,Weekday
2026-01-01,Meditation,1,Weekday
2026-01-02,Deep Work,1,Weekday
2026-01-02,Morning Run,0,Weekday
2026-01-02,Meditation,1,Weekday
2026-01-03,Deep Work,1,Weekend
2026-01-03,Morning Run,0,Weekend
2026-01-03,Meditation,1,Weekend
2026-01-04,Deep Work,1,Weekend
2026-01-04,Morning Run,0,Weekend
2026-01-04,Meditation,0,Weekend
2026-01-05,Deep Work,1,Weekday
2026-01-05,Morning Run,1,Weekday
2026-01-05,Meditation,0,Weekday
2026-01-06,Deep Work,1,Weekday
2026-01-06,Morning Run,0,Weekday
2026-01-06,Meditation,1,Weekday
2026-01-07,Deep Work,1,Weekday
2026-01-07,Morning Run,0,Weekday
2026-01-07,Meditation,0,Weekday
2026-01-08,Deep Work,1,Weekday
2026-01-08,Morning Run,0,Weekday
2026-01-08,Meditation,0,Weekday
2026-01-09,Deep Work,1,Weekday
2026-01-09,Morning Run,1,Weekday
2026-01-09,Meditation,1,Weekday
2026-01-10,Deep Work,0,Weekend
2026-01-10,Morning Run,0,Weekend
2026-01-10,Meditation,0,Weekend
2026-01-11,Deep Work,0,Weekend
2026-01-11,Morning Run,1,Weekend
2026-01-11,Meditation,0,Weekend
2026-01-12,Deep Work,1,Weekday
2026-01-12,Morning Run,1,Weekday
2026-01-12,Meditation,1,Weekday
2026-01-13,Deep Work,1,Weekday
2026-01-13,Morning Run,0,Weekday
2026-01-13,Meditation,1,Weekday
2026-01-14,Deep Work,1,Weekday
2026-01-14,Morning Run,1,Weekday
2026-01-14,Meditation,1,Weekday
2026-01-15,Deep Work,1,Weekday
2026-01-15,Morning Run,1,Weekday
2026-01-15,Meditation,1,Weekday
2026-01-16,Deep Work,0,Weekday
2026-01-16,Morning Run,1,Weekday
2026-01-16,Meditation,1,Weekday
2026-01-17,Deep Work,1,Weekend
2026-01-17,Morning Run,1,Weekend
2026-01-17,Meditation,0,Weekend
2026-01-18,Deep Work,0,Weekend
2026-01-18,Morning Run,1,Weekend
2026-01-18,Meditation,0,Weekend
2026-01-19,Deep Work,1,Weekday
2026-01-19,Morning Run,1,Weekday
2026-01-19,Meditation,1,Weekday
2026-01-20,Deep Work,1,Weekday
2026-01-20,Morning Run,0,Weekday
2026-01-20,Meditation,0,Weekday
2026-01-21,Deep Work,1,Weekday
2026-01-21,Morning Run,1,Weekday
